,score_1,score_2,score_3,score_4,score_5,label_pred_1,label_pred_2,label_pred_3,label_pred_4,label_pred_5,label_true,is_pred_1_correct,is_pred_2_correct,is_pred_3_correct,is_pred_4_correct,is_pred_5_correct,is_top3_correct,is_top5_correct
3224,0.8221108913421631,0.7743543386459351,0.7389727830886841,0.7288005948066711,0.6973015666007996,out of scope,black screen,black screen,display freeze,wrong designation,black screen,0,1,1,0,0,1,1
3225,0.6893743872642517,0.6775583028793335,0.6688089966773987,0.65828937292099,0.6562542915344238,inexploitable,radnav doesn't work,black screen,inexploitable,mch issue,display freeze,0,0,0,0,0,0,0
3226,0.6501838564872742,0.6166377067565918,0.6043360233306885,0.5897754430770874,0.5826256275177002,inexploitable,update issue,display freeze,update issue,inexploitable,inexploitable,1,0,0,0,1,1,1
3227,0.5836089849472046,0.5826606750488281,0.578143298625946,0.5756183862686157,0.5711775422096252,connectivity issue,loss of tactil function on screen,sound issue,update issue,settings issue,display freeze,0,0,0,0,0,0,0
3228,0.78639155626297,0.7590349316596985,0.7309131622314453,0.7268714308738708,0.7130457162857056,black screen,reception issue ( fm am dab gps),black screen,display freeze,black screen,black screen,1,0,1,0,1,1,1
3229,0.44057509303092957,0.4363496005535126,0.43350619077682495,0.41449618339538574,0.41288211941719055,settings issue,settings issue,navigation issue,connectivity issue,black screen,language issue,0,0,0,0,0,0,0
3230,0.7734242081642151,0.7668105959892273,0.7560847401618958,0.7553848028182983,0.7521810531616211,wiring issue,"message ""sos to check""",shunt issue,black screen,antenna issue,message sos to control,0,0,0,0,0,0,0
3231,0.6673758625984192,0.6611716747283936,0.646965742111206,0.6429925560951233,0.6143741011619568,rs monitor issue,inexploitable,settings issue,navigation issue,map issue,settings issue,0,0,1,0,0,1,1
3232,0.775424599647522,0.7681660056114197,0.7422228455543518,0.7421050071716309,0.7272400856018066,black screen,wrong designation,loss of tactil function on screen,display freeze,radio issue,inexploitable,0,0,0,0,0,0,0
3233,0.7521421313285828,0.7520121932029724,0.7499786615371704,0.7403649091720581,0.7361159920692444,black screen,black screen,radnav doesn't work,shunt issue,bluetooth,black screen,1,1,0,0,0,1,1
3234,0.9203551411628723,0.9033944010734558,0.903281569480896,0.719155490398407,0.7081089615821838,energy data not display,energy data not display,energy data not display,energy data not display,shunt issue,energy data not display,1,1,1,1,0,1,1
3235,0.9012368321418762,0.8650754690170288,0.7912594079971313,0.7593501806259155,0.7554324865341187,inexploitable,display freeze,sound issue,map update issue,microphone issue,inexploitable,1,0,0,0,0,1,1
3236,0.8322984576225281,0.8285495042800903,0.7852382659912109,0.7777844071388245,0.7702991962432861,bluetooth,display freeze,"message ""sos to check""",black screen,black screen,wrong designation,0,0,0,0,0,0,0
3237,0.6267393827438354,0.6026101112365723,0.6000232100486755,0.5889057517051697,0.5710871815681458,antenna issue,antenna issue,antenna issue,antenna issue,antenna issue,antenna issue,1,1,1,1,1,1,1
3238,0.7120383977890015,0.6114758253097534,0.5608330368995667,0.5577858686447144,0.5326051115989685,antenna issue,antenna issue,wrong designation,antenna issue,antenna issue,antenna issue,1,1,0,1,1,1,1
3239,0.8342806696891785,0.7777933478355408,0.756015419960022,0.7499188184738159,0.7469672560691833,"message ""sos to check""",bluetooth,"message ""sos to check""","message ""sos to check""","message ""sos to check""",message sos to control,0,0,0,0,0,0,0
3240,0.707330048084259,0.7072802782058716,0.7009138464927673,0.6943638920783997,0.6898097991943359,black screen,vr issue,black screen,inexploitable,radnav doesn't work,language issue,0,0,0,0,0,0,0
3241,0.6993204951286316,0.6849483847618103,0.6614599227905273,0.6604369878768921,0.6568381786346436,bluetooth,connectivity issue,bluetooth,vr issue,bluetooth,wrong designation,0,0,0,0,0,0,0
3242,0.7405121922492981,0.7075463533401489,0.7020385265350342,0.697963535785675,0.6763567328453064,speaker issue,speaker issue,speaker issue,speaker issue,speaker issue,speaker issue,1,1,1,1,1,1,1
3243,0.7771725654602051,0.7651987075805664,0.7488367557525635,0.7433973550796509,0.7347310781478882,bluetooth,reboot issue,antenna issue,bluetooth,bluetooth,energy data not display,0,0,0,0,0,0,0
3244,0.8514344096183777,0.8309977054595947,0.8261581659317017,0.8207138180732727,0.8206467032432556,radnav doesn't work,mch issue,radnav doesn't work,radnav doesn't work,radnav doesn't work,inexploitable,0,0,0,0,0,0,0
3245,0.8197651505470276,0.8110024929046631,0.8081005811691284,0.8069056272506714,0.786083459854126,speaker issue,speaker issue,speaker issue,speaker issue,speaker issue,speaker issue,1,1,1,1,1,1,1
3246,0.7698150873184204,0.7643166184425354,0.7211391925811768,0.7190676927566528,0.7137551307678223,black screen,black screen,black screen,black screen,black screen,shunt issue,0,0,0,0,0,0,0
3247,0.7746171951293945,0.7725996971130371,0.7084272503852844,0.7032850384712219,0.6855000853538513,reboot issue,bluetooth,black screen,connectivity issue,bluetooth,reboot issue,1,0,0,0,0,1,1
3248,0.7881388068199158,0.7855751514434814,0.7796036005020142,0.7789537310600281,0.7538793683052063,black screen,inexploitable,radnav doesn't work,black screen,settings issue,reception issue ( fm am dab gps),0,0,0,0,0,0,0
3249,0.7967994809150696,0.7909285426139832,0.7682651281356812,0.7654650807380676,0.7646456956863403,black screen,black screen,black screen,black screen,black screen,black screen,1,1,1,1,1,1,1
3250,0.8232943415641785,0.7931919693946838,0.7848712801933289,0.7772203087806702,0.7765514850616455,wrong designation,loss of tactil function on screen,loss of tactil function on screen,display freeze,loss of tactil function on screen,display freeze,0,0,0,1,0,0,1
3251,0.7439013123512268,0.7290137410163879,0.7237019538879395,0.714023768901825,0.7108012437820435,display freeze,black screen,black screen,display freeze,shunt issue,reboot issue,0,0,0,0,0,0,0
3252,0.7237462401390076,0.6903172135353088,0.6899034976959229,0.6719755530357361,0.6712391972541809,display issue,shunt issue,display freeze,black screen,shunt issue,display freeze,0,0,1,0,0,1,1
3253,0.6861988306045532,0.6583927273750305,0.6572335362434387,0.6491022706031799,0.6335979700088501,bluetooth,connectivity issue,bluetooth,black screen,bluetooth,display freeze,0,0,0,0,0,0,0
3254,0.6970651149749756,0.6878204941749573,0.6860606670379639,0.6852334141731262,0.6837076544761658,rear view camera issue,"message ""sos to check""",bluetooth,black screen,black screen,adas issue,0,0,0,0,0,0,0
3255,0.6782944202423096,0.6764418482780457,0.672751784324646,0.6366212964057922,0.6331015825271606,update issue,reception issue ( fm am dab gps),bluetooth,black screen,time issue,display freeze,0,0,0,0,0,0,0
3256,0.691267192363739,0.6554672122001648,0.6546068787574768,0.6545679569244385,0.6525338292121887,connectivity issue,black screen,navigation issue,black screen,wrong designation,rs monitor issue,0,0,0,0,0,0,0
3257,0.7174808979034424,0.6628672480583191,0.5817456841468811,0.5623798966407776,0.5374593734741211,settings issue,language issue,reset adac,reset adac,9999 mileage / faulty language,language issue,0,1,0,0,0,1,1
3258,0.6871242523193359,0.58444744348526,0.5583467483520508,0.5533410906791687,0.5446298122406006,wrong designation,settings issue,wrong designation,out of scope,map update issue,system slow,0,0,0,0,0,0,0
3259,0.8005343675613403,0.7780981063842773,0.7733420729637146,0.7714395523071289,0.7681752443313599,black screen,bluetooth,bluetooth,marshmallow issue,connectivity issue,display freeze,0,0,0,0,0,0,0
3260,0.8225165009498596,0.8150355219841003,0.8148148655891418,0.803888738155365,0.7993596792221069,radnav doesn't work,black screen,black screen,display issue,radnav doesn't work,black screen,0,1,1,0,0,1,1
3261,0.8566449284553528,0.8324649333953857,0.7986516356468201,0.7594818472862244,0.7507361769676208,inexploitable,display freeze,reception issue ( fm am dab gps),bluetooth,update issue,navigation issue,0,0,0,0,0,0,0
3262,0.8349468111991882,0.8245420455932617,0.7970919013023376,0.7883464097976685,0.7857354879379272,"message ""sos to check""","message ""sos to check""","message ""sos to check""",black screen,black screen,display freeze,0,0,0,0,0,0,0
3263,0.8382056355476379,0.8324975967407227,0.8226465582847595,0.8057270050048828,0.8041008710861206,phonebook issue,time issue,black screen,settings issue,loss of tactil function on screen,settings issue,0,0,0,1,0,0,1
3264,0.8318861126899719,0.7956870198249817,0.7950695753097534,0.7786690592765808,0.7722638249397278,bluetooth,bluetooth,bluetooth,bluetooth,connectivity issue,wrong designation,0,0,0,0,0,0,0
3265,0.8429706692695618,0.7992652654647827,0.79096919298172,0.786465585231781,0.7823610305786133,display issue,display freeze,black screen,display issue,black screen,black screen,0,0,1,0,1,1,1
3266,0.779973030090332,0.7360848784446716,0.7259624004364014,0.725791335105896,0.7116624712944031,display freeze,black screen,display freeze,black screen,black screen,display freeze,1,0,1,0,0,1,1
3267,0.5831466317176819,0.5830222368240356,0.5615163445472717,0.5409947037696838,0.5395179390907288,inexploitable,bluetooth,display freeze,reception issue ( fm am dab gps),bluetooth,inexploitable,1,0,0,0,0,1,1
3268,0.7246078252792358,0.6929225921630859,0.6912841200828552,0.6911033391952515,0.6754404902458191,bluetooth,update issue,bluetooth,adas issue,bluetooth,bluetooth,1,0,1,0,1,1,1
3269,0.8073362708091736,0.8015550971031189,0.7882030606269836,0.7880027890205383,0.7819790840148926,black screen,black screen,black screen,black screen,reboot issue,black screen,1,1,1,1,0,1,1
3270,0.7377246618270874,0.7325542569160461,0.7128404378890991,0.7009022831916809,0.7004286050796509,inexploitable,settings issue,radnav doesn't work,display freeze,reception issue ( fm am dab gps),inexploitable,1,0,0,0,0,1,1
3271,0.8170996904373169,0.8150978684425354,0.8139654994010925,0.8115339875221252,0.807371973991394,radnav doesn't work,radnav doesn't work,radnav doesn't work,radnav doesn't work,radnav doesn't work,black screen,0,0,0,0,0,0,0
3272,0.7522954344749451,0.6728466749191284,0.6468406319618225,0.6321778297424316,0.5915108323097229,energy data not display,energy data not display,energy data not display,energy data not display,energy data not display,energy data not display,1,1,1,1,1,1,1
3273,0.8847931027412415,0.86114102602005,0.8513598442077637,0.8257036209106445,0.8247336149215698,bluetooth,bluetooth,bluetooth,marshmallow issue,bluetooth,bluetooth,1,1,1,0,1,1,1
3274,0.7337927222251892,0.7284521460533142,0.7239892482757568,0.7211105823516846,0.7111467123031616,bluetooth,out of scope,system slow,wrong designation,black screen,black screen,0,0,0,0,1,0,1
3275,0.7354021072387695,0.6903975009918213,0.6875672936439514,0.6767691969871521,0.6755205392837524,update issue,map issue,speed reading function issue,black screen,display freeze,display issue,0,0,0,0,0,0,0
3276,0.45569485425949097,0.45520496368408203,0.44672927260398865,0.4161841571331024,0.39034441113471985,oil level issue,message sos to control,reception issue ( fm am dab gps),reception issue ( fm am dab gps),spinning flower,black screen,0,0,0,0,0,0,0
3277,0.7771967649459839,0.7569780349731445,0.75435471534729,0.7431111335754395,0.7395806312561035,sound issue,bluetooth,sound issue,bluetooth,speaker issue,sound issue,1,0,1,0,0,1,1
3278,0.6894384622573853,0.6640021204948425,0.6542201638221741,0.6492429375648499,0.6451705098152161,message sos to control,"message ""sos to check""",radnav doesn't work,"message ""sos to check""",radnav doesn't work,display freeze,0,0,0,0,0,0,0
3279,0.7218024730682373,0.7090947031974792,0.6938363313674927,0.683081865310669,0.6819429993629456,loss of tactil function on screen,map update issue,update issue,connectivity issue,bluetooth,display freeze,0,0,0,0,0,0,0
3280,0.6723231673240662,0.6639770865440369,0.6519273519515991,0.6493750214576721,0.6382172703742981,reboot issue,reboot issue,display freeze,reboot issue,mch issue,black screen,0,0,0,0,0,0,0
3281,0.76193767786026,0.7457962036132812,0.7385753989219666,0.7333254218101501,0.7257363796234131,display freeze,display issue,black screen,black screen,black screen,black screen,0,0,1,1,1,1,1
3282,0.6869958639144897,0.6372722387313843,0.635414719581604,0.6325923204421997,0.6303614974021912,update issue,inexploitable,bluetooth,update issue,update issue,energy data not display,0,0,0,0,0,0,0
3283,0.8108334541320801,0.7584661841392517,0.756182074546814,0.7481198310852051,0.7460823059082031,sound issue,bluetooth,radnav doesn't work,reception issue ( fm am dab gps),sound issue,sound issue,1,0,0,0,1,1,1
3284,0.8117635250091553,0.8068699836730957,0.7905132174491882,0.7795716524124146,0.7778921723365784,display freeze,"message ""sos to check""","message ""sos to check""",black screen,message sos to control,display freeze,1,0,0,0,0,1,1
3285,0.7670141458511353,0.7371217012405396,0.7249348163604736,0.7199281454086304,0.7188570499420166,black screen,display freeze,black screen,energy data not display,black screen,black screen,1,0,1,0,1,1,1
3286,0.6505288481712341,0.6501838564872742,0.6378010511398315,0.5961598753929138,0.5846964716911316,black screen,inexploitable,black screen,black screen,display issue,inexploitable,0,1,0,0,0,1,1
3287,0.8009295463562012,0.7899048924446106,0.7897735238075256,0.7868472933769226,0.7867962121963501,connectivity issue,inductive charger issue,inexploitable,bluetooth,navigation issue,wrong designation,0,0,0,0,0,0,0
3288,0.7717469334602356,0.7641626596450806,0.7623425722122192,0.7589489221572876,0.7451874613761902,black screen,black screen,black screen,black screen,reboot issue,black screen,1,1,1,1,0,1,1
3289,0.8070577383041382,0.756991446018219,0.7316646575927734,0.6654885411262512,0.6576876640319824,wrong designation,wrong designation,update issue,update issue,reboot issue,update issue,0,0,1,1,0,1,1
3290,0.722130537033081,0.6892403364181519,0.6879513263702393,0.6867018938064575,0.683591902256012,"message ""sos to check""",connectivity issue,display issue,inductive charger issue,reboot issue,temperature fonction issue,0,0,0,0,0,0,0
3291,0.7582302689552307,0.7510226368904114,0.7415425777435303,0.7186588048934937,0.7152482271194458,customer misuse,multisense issue,display freeze,inexploitable,settings issue,settings issue,0,0,0,0,1,0,1
3292,0.8505324721336365,0.8267735838890076,0.8135388493537903,0.7790584564208984,0.7785504460334778,black screen,black screen,black screen,black screen,black screen,black screen,1,1,1,1,1,1,1
3293,0.7029908299446106,0.6814700365066528,0.6714985370635986,0.6601353883743286,0.6562695503234863,out of scope,display issue,"message ""sos to check""",black screen,display freeze,inexploitable,0,0,0,0,0,0,0
3294,0.806256890296936,0.801397979259491,0.7834330201148987,0.7790565490722656,0.7760608196258545,tcu issue,inexploitable,radnav doesn't work,radnav doesn't work,black screen,display freeze,0,0,0,0,0,0,0
3295,0.7189984321594238,0.7104069590568542,0.6796916723251343,0.6741356253623962,0.6679121851921082,black screen,shunt issue,black screen,display freeze,black screen,black screen,1,0,1,0,1,1,1
3296,0.5920487642288208,0.5701928734779358,0.5683997273445129,0.5284444093704224,0.5275934338569641,energy data not display,energy data not display,energy data not display,tcu issue,energy data not display,energy data not display,1,1,1,0,1,1,1
3297,0.7660212516784668,0.7544491291046143,0.7465296387672424,0.7291271686553955,0.7259571552276611,display freeze,black screen,black screen,display freeze,display issue,black screen,0,1,1,0,0,1,1
3298,0.7746390104293823,0.729888379573822,0.71315997838974,0.7038074731826782,0.7000145316123962,"message ""sos to check""","message ""sos to check""","message ""sos to check""",out of scope,out of scope,ambient light issue,0,0,0,0,0,0,0
3299,0.7192839980125427,0.7052682638168335,0.7005082964897156,0.6990754008293152,0.6881604194641113,connectivity issue,rear view camera issue,display freeze,display issue,bluetooth,wrong designation,0,0,0,0,0,0,0
3300,0.7055793404579163,0.6518354415893555,0.6166377067565918,0.6140109896659851,0.5905237197875977,update issue,inexploitable,inexploitable,update issue,inexploitable,update issue,1,0,0,1,0,1,1
3301,0.8867238163948059,0.8511747717857361,0.799043595790863,0.7463847398757935,0.7170425653457642,speaker issue,speaker issue,speaker issue,speaker issue,speaker issue,speaker issue,1,1,1,1,1,1,1
3302,0.9011633396148682,0.8614560961723328,0.8579079508781433,0.845926821231842,0.8323355317115784,reception issue ( fm am dab gps),reception issue ( fm am dab gps),reception issue ( fm am dab gps),reception issue ( fm am dab gps),reception issue ( fm am dab gps),reception issue ( fm am dab gps),1,1,1,1,1,1,1
3303,0.8235298991203308,0.7951090335845947,0.7922958135604858,0.7753890752792358,0.7746346592903137,bluetooth,phonebook issue,bluetooth,inexploitable,bluetooth,bluetooth,1,0,1,0,1,1,1
3304,0.7898113131523132,0.7894880771636963,0.7625474333763123,0.7601491212844849,0.7557628154754639,radnav doesn't work,display freeze,display freeze,reset adac,inexploitable,inexploitable,0,0,0,0,1,0,1
3305,0.7584460973739624,0.7558804154396057,0.7548332214355469,0.754306972026825,0.7529255151748657,reception issue ( fm am dab gps),radnav doesn't work,navigation issue,radnav doesn't work,antenna issue,display freeze,0,0,0,0,0,0,0
3306,0.7974221110343933,0.7934398651123047,0.7886168360710144,0.7857754230499268,0.7807177901268005,wrong designation,bluetooth,black screen,reboot issue,display freeze,display freeze,0,0,0,0,1,0,1
3307,0.7476942539215088,0.7360698580741882,0.7306051254272461,0.6986654996871948,0.6948296427726746,black screen,bluetooth,reboot issue,shunt issue,connectivity issue,reboot issue,0,0,1,0,0,1,1
3308,0.7032661437988281,0.701758086681366,0.6796102523803711,0.6738364696502686,0.6717870235443115,black screen,display freeze,connectivity issue,display freeze,display freeze,black screen,1,0,0,0,0,1,1
3309,0.767768383026123,0.7501813173294067,0.7489359974861145,0.748595118522644,0.7471409440040588,black screen,display freeze,long boot,loss of tactil function on screen,black screen,reboot issue,0,0,0,0,0,0,0
3310,0.6994920372962952,0.6954038739204407,0.6863824129104614,0.6685633659362793,0.6586093306541443,"message ""sos to check""",connectivity issue,"message ""sos to check""",reboot issue,tcu issue,wrong designation,0,0,0,0,0,0,0
3311,0.748410701751709,0.7466878890991211,0.7389307022094727,0.7110352516174316,0.7096593379974365,black screen,phonebook issue,display freeze,display freeze,black screen,wrong designation,0,0,0,0,0,0,0
3312,0.7300140261650085,0.7078779339790344,0.6938568949699402,0.6911505460739136,0.682937741279602,black screen,black screen,sound issue,black screen,bluetooth,black screen,1,1,0,1,0,1,1
3313,0.5469366312026978,0.5331627726554871,0.5272008776664734,0.5150155425071716,0.5136322975158691,connectivity issue,display freeze,blocage ots (issue),blocage ots (issue),blocage ots (issue),wrong designation,0,0,0,0,0,0,0
3314,0.7171993851661682,0.7154454588890076,0.7128949761390686,0.7100239396095276,0.7035331726074219,long boot,bluetooth,black screen,reception issue ( fm am dab gps),long boot,black screen,0,0,1,0,0,1,1
3315,0.7554585933685303,0.7377203702926636,0.7163558602333069,0.702682614326477,0.689303457736969,display freeze,display freeze,display freeze,black screen,black screen,display freeze,1,1,1,0,0,1,1
3316,0.5981719493865967,0.5543605089187622,0.5341256856918335,0.5233051776885986,0.5218700170516968,"message ""sos to check""",connectivity issue,blocage ots (issue),customer misuse,black screen,black screen,0,0,0,0,1,0,1
3317,0.7598893046379089,0.7509528398513794,0.7330134510993958,0.7321423292160034,0.7094920873641968,shunt issue,shunt issue,loss of tactil function on screen,shunt issue,shunt issue,shunt issue,1,1,0,1,1,1,1
3318,0.7768547534942627,0.7587038278579712,0.7540995478630066,0.7413958311080933,0.740284264087677,wrong designation,black screen,black screen,camera issue,reboot issue,reboot issue,0,0,0,0,1,0,1
3319,0.8107795715332031,0.784579873085022,0.7696199417114258,0.7629117965698242,0.7603436708450317,message sos to control,wrong designation,wrong designation,"message ""sos to check""",wrong designation,message sos to control,1,0,0,0,0,1,1
3320,0.6998865604400635,0.6873335838317871,0.6769917011260986,0.6745467782020569,0.672008216381073,shunt issue,black screen,black screen,bluetooth,display freeze,display issue,0,0,0,0,0,0,0
3321,0.6298484206199646,0.6081148386001587,0.6069427728652954,0.5894160866737366,0.58347088098526,settings issue,black screen,display freeze,time issue,map issue,settings issue,1,0,0,0,0,1,1
3322,0.8334434628486633,0.8139609098434448,0.809674084186554,0.8039413094520569,0.7901275157928467,black screen,black screen,radnav doesn't work,black screen,radnav doesn't work,black screen,1,1,0,1,0,1,1
3323,0.6388748288154602,0.6043360233306885,0.5915671586990356,0.5821628570556641,0.5770565867424011,inexploitable,inexploitable,update issue,bluetooth,wrong designation,display freeze,0,0,0,0,0,0,0
3324,0.6434865593910217,0.6412172913551331,0.6342886686325073,0.6222112774848938,0.6221418976783752,display issue,display issue,display issue,energy data not display,black screen,energy data not display,0,0,0,1,0,0,1
3325,0.8092631101608276,0.789777398109436,0.7845703959465027,0.7706835865974426,0.7699715495109558,settings issue,settings issue,inexploitable,inexploitable,radnav doesn't work,inexploitable,0,0,1,1,0,1,1
3326,0.8652200698852539,0.8414347767829895,0.8401597738265991,0.8369187116622925,0.8362856507301331,black screen,black screen,black screen,shunt issue,radnav doesn't work,shunt issue,0,0,0,1,0,0,1
3327,0.8234561681747437,0.7659355401992798,0.7643418908119202,0.7618922591209412,0.7510462403297424,inductive charger issue,inductive charger issue,inductive charger issue,inductive charger issue,inductive charger issue,inductive charger issue,1,1,1,1,1,1,1
3328,0.5523609519004822,0.5317546725273132,0.5154150128364563,0.5108880996704102,0.5078530311584473,reception issue ( fm am dab gps),display freeze,bluetooth,microphone issue,settings issue,display freeze,0,1,0,0,0,1,1
3329,0.8655825257301331,0.8649359345436096,0.8131119012832642,0.8082867860794067,0.7926679253578186,black screen,black screen,bluetooth,black screen,map update issue,shunt issue,0,0,0,0,0,0,0
3330,0.8288700580596924,0.8001439571380615,0.7877755761146545,0.7660079002380371,0.7627411484718323,display freeze,shunt issue,reboot issue,reboot issue,display issue,black screen,0,0,0,0,0,0,0
3331,0.8063240647315979,0.7946808338165283,0.785926103591919,0.7838862538337708,0.7759939432144165,loss of tactil function on screen,loss of tactil function on screen,black screen,black screen,black screen,black screen,0,0,1,1,1,1,1
3332,0.8003331422805786,0.7987860441207886,0.7876271605491638,0.7860512137413025,0.784776508808136,bluetooth,bluetooth,bluetooth,bluetooth,bluetooth,bluetooth,1,1,1,1,1,1,1
3333,0.617279052734375,0.6103758811950684,0.5775361657142639,0.5581267476081848,0.5524986982345581,customer misuse,inexploitable,blocage ots (issue),update issue,shunt issue,energy data not display,0,0,0,0,0,0,0
3334,0.9056281447410583,0.8713055849075317,0.860531210899353,0.8526504635810852,0.8487322330474854,black screen,black screen,display freeze,black screen,loss of tactil function on screen,black screen,1,1,0,1,0,1,1
3335,0.7970494627952576,0.7933580875396729,0.7850220203399658,0.7829382419586182,0.7812972068786621,black screen,radnav doesn't work,display freeze,reboot issue,black screen,camera issue,0,0,0,0,0,0,0
3336,0.6208197474479675,0.6199221611022949,0.618577241897583,0.6164529323577881,0.6120529174804688,connectivity issue,reboot issue,aftersale issue,energy data not display,wrong designation,settings issue,0,0,0,0,0,0,0
3337,0.887753963470459,0.8650754690170288,0.8061410784721375,0.7960332632064819,0.786262571811676,inexploitable,inexploitable,black screen,radnav doesn't work,bluetooth,display freeze,0,0,0,0,0,0,0
3338,0.6563864350318909,0.655738353729248,0.6419051885604858,0.6387287974357605,0.6357886791229248,inexploitable,reboot issue,"message ""sos to check""",reboot issue,black screen,reboot issue,0,1,0,1,0,1,1
3339,0.6652552485466003,0.6592037081718445,0.6588655710220337,0.6586681008338928,0.6578393578529358,"message ""sos to check""","message ""sos to check""",out of scope,inexploitable,reception issue ( fm am dab gps),message sos to control,0,0,0,0,0,0,0
3340,0.8026248812675476,0.7900754809379578,0.7857504487037659,0.7771793007850647,0.7743730545043945,inductive charger issue,message sos to control,inductive charger issue,inductive charger issue,"message ""sos to check""",inductive charger issue,1,0,1,1,0,1,1
3341,0.7418426871299744,0.7371405363082886,0.7330120205879211,0.7316509485244751,0.7313103079795837,display freeze,replication issue,reception issue ( fm am dab gps),map issue,radnav doesn't work,navigation issue,0,0,0,0,0,0,0
3342,0.7653424143791199,0.7568162083625793,0.7521265149116516,0.7457172274589539,0.7444860935211182,speaker issue,speaker issue,speaker issue,speaker issue,speaker issue,inexploitable,0,0,0,0,0,0,0
3343,0.7374217510223389,0.7089956998825073,0.7044079899787903,0.7021851539611816,0.7002207636833191,inductive charger issue,connectivity issue,"message ""sos to check""",connectivity issue,inductive charger issue,inductive charger issue,1,0,0,0,1,1,1
3344,0.7419176697731018,0.6985491514205933,0.6762825846672058,0.6721588969230652,0.6606027483940125,wrong designation,black screen,display freeze,time issue,black screen,display issue,0,0,0,0,0,0,0
3345,0.7973757386207581,0.7611091136932373,0.7509343028068542,0.7335507273674011,0.7297146320343018,microphone issue,vr issue,inexploitable,vr issue,microphone issue,vr issue,0,1,0,1,0,1,1
3346,0.7953450679779053,0.7932909727096558,0.7929503917694092,0.7861509919166565,0.7856606841087341,bluetooth,phonecall issue,bluetooth,bluetooth,bluetooth,display freeze,0,0,0,0,0,0,0
3347,0.7819790840148926,0.737059473991394,0.7250386476516724,0.7060543298721313,0.7032498121261597,black screen,black screen,black screen,radnav doesn't work,loss of tactil function on screen,reboot issue,0,0,0,0,0,0,0
3348,0.8064664602279663,0.7067643404006958,0.7028883695602417,0.6995631456375122,0.6756904125213623,navigation issue,reception issue ( fm am dab gps),black screen,black screen,display issue,navigation issue,1,0,0,0,0,1,1
3349,0.8311726450920105,0.8252882361412048,0.7912594079971313,0.7771145105361938,0.7714459300041199,inexploitable,microphone issue,inexploitable,display freeze,microphone issue,sound issue,0,0,0,0,0,0,0
3350,0.8592780232429504,0.8124443292617798,0.8088892102241516,0.8010386824607849,0.7937936186790466,antenna issue,radnav doesn't work,wiring issue,bluetooth,reception issue ( fm am dab gps),navigation issue,0,0,0,0,0,0,0
3351,0.7839152812957764,0.7701306939125061,0.769098162651062,0.7687059640884399,0.7654155492782593,reception issue ( fm am dab gps),antenna issue,antenna issue,antenna issue,reception issue ( fm am dab gps),message sos to control,0,0,0,0,0,0,0
3352,0.7729011178016663,0.7448223829269409,0.7232758402824402,0.7066307663917542,0.7060781121253967,settings issue,settings issue,reset adac,speed reading function issue,reset adac,wrong designation,0,0,0,0,0,0,0
3353,0.838072657585144,0.8064664602279663,0.7892352342605591,0.780086100101471,0.77582848072052,display issue,navigation issue,black screen,black screen,black screen,navigation issue,0,1,0,0,0,1,1
3354,0.8645108938217163,0.8436344265937805,0.8231741189956665,0.8196340799331665,0.8072355389595032,sound issue,black screen,black screen,black screen,black screen,black screen,0,1,1,1,1,1,1
3355,0.6962981820106506,0.6598759293556213,0.645159125328064,0.6415637135505676,0.6347052454948425,wrong designation,wrong designation,shunt issue,black screen,energy data not display,energy data not display,0,0,0,0,1,0,1
3356,0.7354852557182312,0.5814927220344543,0.5742446780204773,0.5725674629211426,0.5720490217208862,display freeze,inexploitable,update issue,wrong designation,connectivity issue,navigation issue,0,0,0,0,0,0,0
3357,0.7610592842102051,0.7602897882461548,0.7466157674789429,0.7462317943572998,0.746082603931427,wrong designation,aftersale issue,aftersale issue,aftersale issue,black screen,customer misuse,0,0,0,0,0,0,0
3358,0.7595540881156921,0.7372088432312012,0.7371813654899597,0.7279189825057983,0.7019179463386536,black screen,black screen,black screen,shunt issue,black screen,black screen,1,1,1,0,1,1,1
3359,0.6954346299171448,0.6770154237747192,0.6682887673377991,0.6607202887535095,0.6602074503898621,"message ""sos to check""",message sos to control,reboot issue,bluetooth,vr issue,display freeze,0,0,0,0,0,0,0
3360,0.5144224166870117,0.5112936496734619,0.5043869614601135,0.5035561919212341,0.4941236972808838,"message ""sos to check""","message ""sos to check""","message ""sos to check""",connectivity issue,"message ""sos to check""",message sos to control,0,0,0,0,0,0,0
3361,0.7974064946174622,0.7932662963867188,0.7730578184127808,0.7702819108963013,0.7526330947875977,loss of tactil function on screen,loss of tactil function on screen,shunt issue,radnav doesn't work,display freeze,black screen,0,0,0,0,0,0,0
3362,0.7289239168167114,0.7199856042861938,0.686309814453125,0.673503041267395,0.6681073904037476,connectivity issue,connectivity issue,connectivity issue,connectivity issue,connectivity issue,wrong designation,0,0,0,0,0,0,0
3363,0.701066792011261,0.6939921975135803,0.6929954290390015,0.6861482858657837,0.6847524642944336,bluetooth,black screen,replication issue,bluetooth,replication issue,replication issue,0,0,1,0,1,1,1
3364,0.6478314995765686,0.5816207528114319,0.5807610154151917,0.574720561504364,0.5684299468994141,phonecall issue,bluetooth,phonecall issue,microphone issue,reboot issue,phonecall issue,1,0,1,0,0,1,1
3365,0.8693674802780151,0.8054856657981873,0.7943053841590881,0.7722651362419128,0.754797101020813,mch issue,mch issue,mch issue,mch issue,mch issue,mch issue,1,1,1,1,1,1,1
